asset_ID,currency,image_URL,name,price,purchase_URL,quality
201000423,ETH,https://card.godsunchained.com/?id=1&q=1&w=512&png=true,Nethergram, 2.5,https://godsunchained.com/marketplace/search/(asset:details/1/1/your_contract_number/card),Diamond
201000424,ETH,https://card.godsunchained.com/?id=81&q=2&w=512&png=true,Inflammable Imbecile, 0.012,https://godsunchained.com/marketplace/search/(asset:details/81/2/your_contract_number/card),Gold
201000425,ETH,https://card.godsunchained.com/?id=140&q=2&w=512&png=true,Death Masque, 1.8,https://godsunchained.com/marketplace/search/(asset:details/140/2/your_contract_number/card),Gold
201000426,ETH,https://card.godsunchained.com/?id=301&q=2&w=512&png=true,Druidic Summons, 0.0028,https://godsunchained.com/marketplace/search/(asset:details/301/2/your_contract_number/card),Gold
201000427,ETH,https://card.godsunchained.com/?id=268&q=2&w=512&png=true,Sphinx Cat, 0.2,https://godsunchained.com/marketplace/search/(asset:details/268/2/your_contract_number/card),Gold
201000428,ETH,https://card.godsunchained.com/?id=20&q=2&w=512&png=true,Dimension Looper, 0.1,https://godsunchained.com/marketplace/search/(asset:details/20/2/your_contract_number/card),Gold
201000429,ETH,https://card.godsunchained.com/?id=211&q=2&w=512&png=true,Deathsworn Raider, 0.015,https://godsunchained.com/marketplace/search/(asset:details/211/2/your_contract_number/card),Gold
201000430,ETH,https://card.godsunchained.com/?id=304&q=3&w=512&png=true,The Harvester, 0.55,https://godsunchained.com/marketplace/search/(asset:details/304/3/your_contract_number/card),Shadow
201000431,ETH,https://card.godsunchained.com/?id=29&q=3&w=512&png=true,Hephaestus The Enchanter, 0.25,https://godsunchained.com/marketplace/search/(asset:details/29/3/your_contract_number/card),Shadow
201000432,ETH,https://card.godsunchained.com/?id=166&q=4&w=512&png=true,The Nether Prince, 0.028,https://godsunchained.com/marketplace/search/(asset:details/166/4/your_contract_number/card),Meteorite
201000433,ETH,https://card.godsunchained.com/?id=103&q=4&w=512&png=true,Shadow Prince, 0.025,https://godsunchained.com/marketplace/search/(asset:details/103/4/your_contract_number/card),Meteorite
201000434,ETH,https://card.godsunchained.com/?id=155&q=4&w=512&png=true,Jason Medea\'s Muse, 0.2999,https://godsunchained.com/marketplace/search/(asset:details/155/4/your_contract_number/card),Meteorite
201000435,ETH,https://card.godsunchained.com/?id=96&q=4&w=512&png=true,Blade Trader Drosis, 0.019,https://godsunchained.com/marketplace/search/(asset:details/96/4/your_contract_number/card),Meteorite
201000436,ETH,https://card.godsunchained.com/?id=364&q=4&w=512&png=true,Magic Unburdened, 0.024,https://godsunchained.com/marketplace/search/(asset:details/364/4/your_contract_number/card),Meteorite
201000437,ETH,https://card.godsunchained.com/?id=7&q=3&w=512&png=true,Broken Harvester, 0.014,https://godsunchained.com/marketplace/search/(asset:details/7/3/your_contract_number/card),Shadow
201000438,ETH,https://card.godsunchained.com/?id=54&q=3&w=512&png=true,Scarab Swarm, 0.039,https://godsunchained.com/marketplace/search/(asset:details/54/3/your_contract_number/card),Shadow
201000439,ETH,https://card.godsunchained.com/?id=298&q=2&w=512&png=true,Runaway Trebuchet, 0.0099,https://godsunchained.com/marketplace/search/(asset:details/298/2/your_contract_number/card),Gold
201000440,ETH,https://card.godsunchained.com/?id=41&q=2&w=512&png=true,Pocket Channeler, 0.02,https://godsunchained.com/marketplace/search/(asset:details/41/2/your_contract_number/card),Gold
201000441,ETH,https://card.godsunchained.com/?id=269&q=2&w=512&png=true,Mottled Ranger, 0.0177,https://godsunchained.com/marketplace/search/(asset:details/269/2/your_contract_number/card),Gold
201000442,ETH,https://card.godsunchained.com/?id=196&q=3&w=512&png=true,Master Tactician, 0.047,https://godsunchained.com/marketplace/search/(asset:details/196/3/your_contract_number/card),Shadow
201000443,ETH,https://card.godsunchained.com/?id=95&q=4&w=512&png=true,That Which Aches, 0.0594,https://godsunchained.com/marketplace/search/(asset:details/95/4/your_contract_number/card),Meteorite
201000444,ETH,https://card.godsunchained.com/?id=1190&q=4&w=512&png=true,Recovering Sigil, 0.0002,https://godsunchained.com/marketplace/search/(asset:details/1190/4/your_contract_number/card),Meteorite
201000445,ETH,https://card.godsunchained.com/?id=1081&q=4&w=512&png=true,Arkmonian Anteater, 0.0001,https://godsunchained.com/marketplace/search/(asset:details/1081/4/your_contract_number/card),Meteorite
201000446,ETH,https://card.godsunchained.com/?id=141&q=4&w=512&png=true,Underhand Thug, 0.0001,https://godsunchained.com/marketplace/search/(asset:details/141/4/your_contract_number/card),Meteorite
201000447,ETH,https://card.godsunchained.com/?id=220&q=4&w=512&png=true,Field Nurse, 0.0005,https://godsunchained.com/marketplace/search/(asset:details/220/4/your_contract_number/card),Meteorite
201000448,ETH,https://card.godsunchained.com/?id=264&q=4&w=512&png=true,Odin\'s Whiteraven, 0.0002,https://godsunchained.com/marketplace/search/(asset:details/264/4/your_contract_number/card),Meteorite
201000449,ETH,https://card.godsunchained.com/?id=1051&q=4&w=512&png=true,Grendel Night Terror, 0.0666,https://godsunchained.com/marketplace/search/(asset:details/1051/4/your_contract_number/card),Meteorite
201000450,ETH,https://card.godsunchained.com/?id=353&q=4&w=512&png=true,Sign of Avarice, 0.0089,https://godsunchained.com/marketplace/search/(asset:details/353/4/your_contract_number/card),Meteorite
201000451,ETH,https://card.godsunchained.com/?id=310&q=4&w=512&png=true,Equivalent Exchange, 0.006,https://godsunchained.com/marketplace/search/(asset:details/310/4/your_contract_number/card),Meteorite
201000452,ETH,https://card.godsunchained.com/?id=67&q=4&w=512&png=true,Golem Centurion, 0.01,https://godsunchained.com/marketplace/search/(asset:details/67/4/your_contract_number/card),Meteorite
201000453,ETH,https://card.godsunchained.com/?id=235&q=3&w=512&png=true,Wind-Up Roller, 0.015,https://godsunchained.com/marketplace/search/(asset:details/235/3/your_contract_number/card),Shadow
201000454,ETH,https://card.godsunchained.com/?id=13&q=3&w=512&png=true,Charm, 0.01,https://godsunchained.com/marketplace/search/(asset:details/13/3/your_contract_number/card),Shadow
201000455,ETH,https://card.godsunchained.com/?id=349&q=2&w=512&png=true,Shadow Slash, 0.01,https://godsunchained.com/marketplace/search/(asset:details/349/2/your_contract_number/card),Gold
201000456,ETH,https://card.godsunchained.com/?id=51&q=2&w=512&png=true,Rebirth Planetar, 0.02,https://godsunchained.com/marketplace/search/(asset:details/51/2/your_contract_number/card),Gold
201000457,ETH,https://card.godsunchained.com/?id=101&q=2&w=512&png=true,Heka\'s Enchantress, 0.017,https://godsunchained.com/marketplace/search/(asset:details/101/2/your_contract_number/card),Gold
201000458,ETH,https://card.godsunchained.com/?id=321&q=2&w=512&png=true,Forty Days, 0.01,https://godsunchained.com/marketplace/search/(asset:details/321/2/your_contract_number/card),Gold
201000459,ETH,https://card.godsunchained.com/?id=276&q=4&w=512&png=true,Vile Mantis, 0.0004,https://godsunchained.com/marketplace/search/(asset:details/276/4/your_contract_number/card),Meteorite
201000460,ETH,https://card.godsunchained.com/?id=132&q=1&w=512&png=true,Namebinder Zal\'zie, 10,https://godsunchained.com/marketplace/search/(asset:details/132/1/your_contract_number/card),Diamond
201000461,ETH,https://card.godsunchained.com/?id=115&q=1&w=512&png=true,Master of Surprises, 10,https://godsunchained.com/marketplace/search/(asset:details/115/1/your_contract_number/card),Diamond
201000462,ETH,https://card.godsunchained.com/?id=364&q=1&w=512&png=true,Magic Unburdened, 10,https://godsunchained.com/marketplace/search/(asset:details/364/1/your_contract_number/card),Diamond
201000463,ETH,https://card.godsunchained.com/?id=273&q=4&w=512&png=true,Rampaging Leviathan, 0.001,https://godsunchained.com/marketplace/search/(asset:details/273/4/your_contract_number/card),Meteorite
201000464,ETH,https://card.godsunchained.com/?id=381&q=3&w=512&png=true,Arcane Sphere, 0.33,https://godsunchained.com/marketplace/search/(asset:details/381/3/your_contract_number/card),Shadow
201000465,ETH,https://card.godsunchained.com/?id=381&q=2&w=512&png=true,Arcane Sphere, 0.8,https://godsunchained.com/marketplace/search/(asset:details/381/2/your_contract_number/card),Gold
201000466,ETH,https://card.godsunchained.com/?id=352&q=3&w=512&png=true,Arcana-Daemon, 0.001,https://godsunchained.com/marketplace/search/(asset:details/352/3/your_contract_number/card),Shadow
201000467,ETH,https://card.godsunchained.com/?id=28&q=1&w=512&png=true,Apate Conspirator, 0.229,https://godsunchained.com/marketplace/search/(asset:details/28/1/your_contract_number/card),Diamond
201000468,ETH,https://card.godsunchained.com/?id=22&q=3&w=512&png=true,Anubis Guide of Souls, 0.495,https://godsunchained.com/marketplace/search/(asset:details/22/3/your_contract_number/card),Shadow
201000469,ETH,https://card.godsunchained.com/?id=383&q=3&w=512&png=true,Aetherrust, 0.33,https://godsunchained.com/marketplace/search/(asset:details/383/3/your_contract_number/card),Shadow
201000470,ETH,https://card.godsunchained.com/?id=394&q=4&w=512&png=true,Aether Chest, 0.35,https://godsunchained.com/marketplace/search/(asset:details/394/4/your_contract_number/card),Meteorite
201000471,ETH,https://card.godsunchained.com/?id=394&q=3&w=512&png=true,Aether Chest, 0.8,https://godsunchained.com/marketplace/search/(asset:details/394/3/your_contract_number/card),Shadow
201000472,ETH,https://card.godsunchained.com/?id=242&q=3&w=512&png=true,Advocate of Brilliance, 0.0038,https://godsunchained.com/marketplace/search/(asset:details/242/3/your_contract_number/card),Shadow
201000473,ETH,https://card.godsunchained.com/?id=83&q=2&w=512&png=true,Death Unborn, 2.5,https://godsunchained.com/marketplace/search/(asset:details/83/2/your_contract_number/card),Gold
201000474,ETH,https://card.godsunchained.com/?id=240&q=1&w=512&png=true,Spelljam Shaman, 3,https://godsunchained.com/marketplace/search/(asset:details/240/1/your_contract_number/card),Diamond
201000475,ETH,https://card.godsunchained.com/?id=27&q=4&w=512&png=true,Ashen Drake, 0.0785,https://godsunchained.com/marketplace/search/(asset:details/27/4/your_contract_number/card),Meteorite
201000476,ETH,https://card.godsunchained.com/?id=105&q=1&w=512&png=true,Pilgrim of the Cause, 0.2,https://godsunchained.com/marketplace/search/(asset:details/105/1/your_contract_number/card),Diamond
201000477,ETH,https://card.godsunchained.com/?id=120&q=3&w=512&png=true,Astraea\'s Envoy, 0.2999,https://godsunchained.com/marketplace/search/(asset:details/120/3/your_contract_number/card),Shadow
201000478,ETH,https://card.godsunchained.com/?id=278&q=1&w=512&png=true,Wilds Lifebonder, 0.28,https://godsunchained.com/marketplace/search/(asset:details/278/1/your_contract_number/card),Diamond
201000479,ETH,https://card.godsunchained.com/?id=219&q=4&w=512&png=true,Nimble Pixie, 0.0019,https://godsunchained.com/marketplace/search/(asset:details/219/4/your_contract_number/card),Meteorite
201000480,ETH,https://card.godsunchained.com/?id=4&q=1&w=512&png=true,Influential Incubus, 5.9,https://godsunchained.com/marketplace/search/(asset:details/4/1/your_contract_number/card),Diamond
201000481,ETH,https://card.godsunchained.com/?id=2&q=4&w=512&png=true,Siren of the Grave, 0.0014,https://godsunchained.com/marketplace/search/(asset:details/2/4/your_contract_number/card),Meteorite
201000482,ETH,https://card.godsunchained.com/?id=1254&q=4&w=512&png=true,Ratify, 0.0003,https://godsunchained.com/marketplace/search/(asset:details/1254/4/your_contract_number/card),Meteorite
201000483,ETH,https://card.godsunchained.com/?id=1243&q=4&w=512&png=true,Tracking Bolt, 0.0003,https://godsunchained.com/marketplace/search/(asset:details/1243/4/your_contract_number/card),Meteorite
201000484,ETH,https://card.godsunchained.com/?id=1011&q=4&w=512&png=true,Astric Implosion, 0.0003,https://godsunchained.com/marketplace/search/(asset:details/1011/4/your_contract_number/card),Meteorite
201000485,ETH,https://card.godsunchained.com/?id=1024&q=4&w=512&png=true,Blade of Styx, 0.0004,https://godsunchained.com/marketplace/search/(asset:details/1024/4/your_contract_number/card),Meteorite
201000486,ETH,https://card.godsunchained.com/?id=1186&q=4&w=512&png=true,The Hunt, 0.0016,https://godsunchained.com/marketplace/search/(asset:details/1186/4/your_contract_number/card),Meteorite
201000487,ETH,https://card.godsunchained.com/?id=1042&q=4&w=512&png=true,Overgrown Rhino, 0.0007,https://godsunchained.com/marketplace/search/(asset:details/1042/4/your_contract_number/card),Meteorite
201000488,ETH,https://card.godsunchained.com/?id=1040&q=4&w=512&png=true,Green Giant, 0.0008,https://godsunchained.com/marketplace/search/(asset:details/1040/4/your_contract_number/card),Meteorite
201000489,ETH,https://card.godsunchained.com/?id=1003&q=4&w=512&png=true,Arkmonian Onslaught, 0.0019,https://godsunchained.com/marketplace/search/(asset:details/1003/4/your_contract_number/card),Meteorite
201000490,ETH,https://card.godsunchained.com/?id=373&q=4&w=512&png=true,O Fortuna, 0.001,https://godsunchained.com/marketplace/search/(asset:details/373/4/your_contract_number/card),Meteorite
201000491,ETH,https://card.godsunchained.com/?id=377&q=4&w=512&png=true,Jackal, 0.0009,https://godsunchained.com/marketplace/search/(asset:details/377/4/your_contract_number/card),Meteorite
201000492,ETH,https://card.godsunchained.com/?id=154&q=4&w=512&png=true,Mirror Mirror, 0.0002,https://godsunchained.com/marketplace/search/(asset:details/154/4/your_contract_number/card),Meteorite
201000493,ETH,https://card.godsunchained.com/?id=101&q=4&w=512&png=true,Heka\'s Enchantress, 0.0003,https://godsunchained.com/marketplace/search/(asset:details/101/4/your_contract_number/card),Meteorite
201000494,ETH,https://card.godsunchained.com/?id=211&q=3&w=512&png=true,Deathsworn Raider, 0.003,https://godsunchained.com/marketplace/search/(asset:details/211/3/your_contract_number/card),Shadow
201000495,ETH,https://card.godsunchained.com/?id=159&q=4&w=512&png=true,Bulwark of the Sky, 0.0039,https://godsunchained.com/marketplace/search/(asset:details/159/4/your_contract_number/card),Meteorite
201000496,ETH,https://card.godsunchained.com/?id=305&q=4&w=512&png=true,Raiding Kraken, 0.001,https://godsunchained.com/marketplace/search/(asset:details/305/4/your_contract_number/card),Meteorite
201000497,ETH,https://card.godsunchained.com/?id=105&q=4&w=512&png=true,Pilgrim of the Cause, 0.0008,https://godsunchained.com/marketplace/search/(asset:details/105/4/your_contract_number/card),Meteorite
201000498,ETH,https://card.godsunchained.com/?id=276&q=1&w=512&png=true,Vile Mantis, 0.2,https://godsunchained.com/marketplace/search/(asset:details/276/1/your_contract_number/card),Diamond
201000499,ETH,https://card.godsunchained.com/?id=1138&q=4&w=512&png=true,Viking Longship, 0.0008,https://godsunchained.com/marketplace/search/(asset:details/1138/4/your_contract_number/card),Meteorite
201000500,ETH,https://card.godsunchained.com/?id=358&q=3&w=512&png=true,Avatar of Magic, 0.4,https://godsunchained.com/marketplace/search/(asset:details/358/3/your_contract_number/card),Shadow
201000501,ETH,https://card.godsunchained.com/?id=171&q=2&w=512&png=true,Will O\' Wisp, 0.02,https://godsunchained.com/marketplace/search/(asset:details/171/2/your_contract_number/card),Gold
201000502,ETH,https://card.godsunchained.com/?id=26&q=1&w=512&png=true,Valkyrie Heartsworn, 0.077,https://godsunchained.com/marketplace/search/(asset:details/26/1/your_contract_number/card),Diamond
201000503,ETH,https://card.godsunchained.com/?id=46&q=3&w=512&png=true,Untold Greed, 0.0095,https://godsunchained.com/marketplace/search/(asset:details/46/3/your_contract_number/card),Shadow
201000504,ETH,https://card.godsunchained.com/?id=44&q=2&w=512&png=true,Unnatural Binding, 0.0189,https://godsunchained.com/marketplace/search/(asset:details/44/2/your_contract_number/card),Gold
201000505,ETH,https://card.godsunchained.com/?id=246&q=3&w=512&png=true,Trojan Golem, 0.0437,https://godsunchained.com/marketplace/search/(asset:details/246/3/your_contract_number/card),Shadow
201000506,ETH,https://card.godsunchained.com/?id=246&q=4&w=512&png=true,Trojan Golem, 0.0055,https://godsunchained.com/marketplace/search/(asset:details/246/4/your_contract_number/card),Meteorite
201000507,ETH,https://card.godsunchained.com/?id=179&q=2&w=512&png=true,Trapdoor Assassin, 0.0099,https://godsunchained.com/marketplace/search/(asset:details/179/2/your_contract_number/card),Gold
201000508,ETH,https://card.godsunchained.com/?id=223&q=2&w=512&png=true,Tithe Collector, 0.0099,https://godsunchained.com/marketplace/search/(asset:details/223/2/your_contract_number/card),Gold
201000509,ETH,https://card.godsunchained.com/?id=98&q=4&w=512&png=true,The Sky Reaver, 0.0518,https://godsunchained.com/marketplace/search/(asset:details/98/4/your_contract_number/card),Meteorite
201000510,ETH,https://card.godsunchained.com/?id=304&q=4&w=512&png=true,The Harvester, 0.065,https://godsunchained.com/marketplace/search/(asset:details/304/4/your_contract_number/card),Meteorite
201000511,ETH,https://card.godsunchained.com/?id=49&q=4&w=512&png=true,The Black Argo, 0.0078,https://godsunchained.com/marketplace/search/(asset:details/49/4/your_contract_number/card),Meteorite
201000512,ETH,https://card.godsunchained.com/?id=236&q=3&w=512&png=true,Stun Gun Construct, 0.0068,https://godsunchained.com/marketplace/search/(asset:details/236/3/your_contract_number/card),Shadow
201000513,ETH,https://card.godsunchained.com/?id=88&q=2&w=512&png=true,Shady Merchant, 0.0068,https://godsunchained.com/marketplace/search/(asset:details/88/2/your_contract_number/card),Gold
201000514,ETH,https://card.godsunchained.com/?id=76&q=4&w=512&png=true,Set Oshi, 0.0225,https://godsunchained.com/marketplace/search/(asset:details/76/4/your_contract_number/card),Meteorite
201000515,ETH,https://card.godsunchained.com/?id=47&q=3&w=512&png=true,Sacred Lore, 0.025,https://godsunchained.com/marketplace/search/(asset:details/47/3/your_contract_number/card),Shadow
201000516,ETH,https://card.godsunchained.com/?id=312&q=3&w=512&png=true,Salvaged Sentinel, 0.0075,https://godsunchained.com/marketplace/search/(asset:details/312/3/your_contract_number/card),Shadow
201000517,ETH,https://card.godsunchained.com/?id=92&q=1&w=512&png=true,Runic Familiar, 0.0769,https://godsunchained.com/marketplace/search/(asset:details/92/1/your_contract_number/card),Diamond
201000518,ETH,https://card.godsunchained.com/?id=188&q=2&w=512&png=true,Rockdrake Egg, 0.0298,https://godsunchained.com/marketplace/search/(asset:details/188/2/your_contract_number/card),Gold
201000519,ETH,https://card.godsunchained.com/?id=281&q=4&w=512&png=true,Red Fume Dash, 0.0074,https://godsunchained.com/marketplace/search/(asset:details/281/4/your_contract_number/card),Meteorite
201000520,ETH,https://card.godsunchained.com/?id=273&q=3&w=512&png=true,Rampaging Leviathan, 0.0049,https://godsunchained.com/marketplace/search/(asset:details/273/3/your_contract_number/card),Shadow
201000521,ETH,https://card.godsunchained.com/?id=71&q=3&w=512&png=true,Ragnarok, 0.0067,https://godsunchained.com/marketplace/search/(asset:details/71/3/your_contract_number/card),Shadow
201000522,ETH,https://card.godsunchained.com/?id=320&q=3&w=512&png=true,Pyroclastic Alchemist, 0.007,https://godsunchained.com/marketplace/search/(asset:details/320/3/your_contract_number/card),Shadow
201000523,ETH,https://card.godsunchained.com/?id=68&q=2&w=512&png=true,"Petard ""Elder""", 0.027,https://godsunchained.com/marketplace/search/(asset:details/68/2/your_contract_number/card),Gold
201000524,ETH,https://card.godsunchained.com/?id=21&q=3&w=512&png=true,Osiris the Eternal, 0.285,https://godsunchained.com/marketplace/search/(asset:details/21/3/your_contract_number/card),Shadow
201000525,ETH,https://card.godsunchained.com/?id=152&q=3&w=512&png=true,Odysseus Tried Victor, 0.388,https://godsunchained.com/marketplace/search/(asset:details/152/3/your_contract_number/card),Shadow
201000526,ETH,https://card.godsunchained.com/?id=264&q=2&w=512&png=true,Odin\'s Whiteraven, 0.014,https://godsunchained.com/marketplace/search/(asset:details/264/2/your_contract_number/card),Gold
201000527,ETH,https://card.godsunchained.com/?id=152&q=4&w=512&png=true,Odysseus Tried Victor, 0.105,https://godsunchained.com/marketplace/search/(asset:details/152/4/your_contract_number/card),Meteorite
201000528,ETH,https://card.godsunchained.com/?id=8&q=3&w=512&png=true,Eternal Servant, 0.0015,https://godsunchained.com/marketplace/search/(asset:details/8/3/your_contract_number/card),Shadow
201000529,ETH,https://card.godsunchained.com/?id=146&q=4&w=512&png=true,Mistress Scythia, 0.029,https://godsunchained.com/marketplace/search/(asset:details/146/4/your_contract_number/card),Meteorite
201000530,ETH,https://card.godsunchained.com/?id=215&q=2&w=512&png=true,Millenium Matryoshka, 0.015,https://godsunchained.com/marketplace/search/(asset:details/215/2/your_contract_number/card),Gold
201000531,ETH,https://card.godsunchained.com/?id=89&q=2&w=512&png=true,Lupine Elemental, 0.014,https://godsunchained.com/marketplace/search/(asset:details/89/2/your_contract_number/card),Gold
201000532,ETH,https://card.godsunchained.com/?id=339&q=3&w=512&png=true,Locusta Solution Expert, 0.25,https://godsunchained.com/marketplace/search/(asset:details/339/3/your_contract_number/card),Shadow
201000533,ETH,https://card.godsunchained.com/?id=401&q=4&w=512&png=true,Light\'s Bidding, 14.65,https://godsunchained.com/marketplace/search/(asset:details/401/4/your_contract_number/card),Meteorite
201000534,ETH,https://card.godsunchained.com/?id=4&q=4&w=512&png=true,Influential Incubus, 0.008,https://godsunchained.com/marketplace/search/(asset:details/4/4/your_contract_number/card),Meteorite
201000535,ETH,https://card.godsunchained.com/?id=187&q=2&w=512&png=true,Hooded Doppelganger, 0.58,https://godsunchained.com/marketplace/search/(asset:details/187/2/your_contract_number/card),Gold
201000536,ETH,https://card.godsunchained.com/?id=234&q=4&w=512&png=true,Guardian of the Gates, 0.074,https://godsunchained.com/marketplace/search/(asset:details/234/4/your_contract_number/card),Meteorite
201000537,ETH,https://card.godsunchained.com/?id=119&q=4&w=512&png=true,Golden Harpe, 0.024,https://godsunchained.com/marketplace/search/(asset:details/119/4/your_contract_number/card),Meteorite
201000538,ETH,https://card.godsunchained.com/?id=97&q=4&w=512&png=true,Glass Cannon, 0.025,https://godsunchained.com/marketplace/search/(asset:details/97/4/your_contract_number/card),Meteorite
201000539,ETH,https://card.godsunchained.com/?id=157&q=3&w=512&png=true,Furies, 0.0538,https://godsunchained.com/marketplace/search/(asset:details/157/3/your_contract_number/card),Shadow
201000540,ETH,https://card.godsunchained.com/?id=156&q=4&w=512&png=true,Dwarven Smiths, 0.0079,https://godsunchained.com/marketplace/search/(asset:details/156/4/your_contract_number/card),Meteorite
201000541,ETH,https://card.godsunchained.com/?id=37&q=3&w=512&png=true,Spiral Golem, 0.029,https://godsunchained.com/marketplace/search/(asset:details/37/3/your_contract_number/card),Shadow
201000542,ETH,https://card.godsunchained.com/?id=235&q=4&w=512&png=true,Wind-Up Roller, 0.001,https://godsunchained.com/marketplace/search/(asset:details/235/4/your_contract_number/card),Meteorite
201000543,ETH,https://card.godsunchained.com/?id=233&q=4&w=512&png=true,Sonic Juggernaut, 0.0015,https://godsunchained.com/marketplace/search/(asset:details/233/4/your_contract_number/card),Meteorite
201000544,ETH,https://card.godsunchained.com/?id=341&q=4&w=512&png=true,Merchant Prince, 0.001,https://godsunchained.com/marketplace/search/(asset:details/341/4/your_contract_number/card),Meteorite
201000545,ETH,https://card.godsunchained.com/?id=230&q=4&w=512&png=true,Canopic Hoarder, 0.001,https://godsunchained.com/marketplace/search/(asset:details/230/4/your_contract_number/card),Meteorite
201000546,ETH,https://card.godsunchained.com/?id=272&q=4&w=512&png=true,Venerable Gryphon, 0.0011,https://godsunchained.com/marketplace/search/(asset:details/272/4/your_contract_number/card),Meteorite
201000547,ETH,https://card.godsunchained.com/?id=335&q=4&w=512&png=true,Reborn Pharaoh, 0.0013,https://godsunchained.com/marketplace/search/(asset:details/335/4/your_contract_number/card),Meteorite
201000548,ETH,https://card.godsunchained.com/?id=214&q=4&w=512&png=true,Shrine of Sothek, 0.0018,https://godsunchained.com/marketplace/search/(asset:details/214/4/your_contract_number/card),Meteorite
201000549,ETH,https://card.godsunchained.com/?id=47&q=4&w=512&png=true,Sacred Lore, 0.0035,https://godsunchained.com/marketplace/search/(asset:details/47/4/your_contract_number/card),Meteorite
201000550,ETH,https://card.godsunchained.com/?id=240&q=4&w=512&png=true,Spelljam Shaman, 0.0015,https://godsunchained.com/marketplace/search/(asset:details/240/4/your_contract_number/card),Meteorite
201000551,ETH,https://card.godsunchained.com/?id=202&q=4&w=512&png=true,Shade Walker, 0.004,https://godsunchained.com/marketplace/search/(asset:details/202/4/your_contract_number/card),Meteorite
201000552,ETH,https://card.godsunchained.com/?id=241&q=4&w=512&png=true,Servant of Inti, 0.0014,https://godsunchained.com/marketplace/search/(asset:details/241/4/your_contract_number/card),Meteorite
201000553,ETH,https://card.godsunchained.com/?id=197&q=4&w=512&png=true,Returned Einherjar, 0.0022,https://godsunchained.com/marketplace/search/(asset:details/197/4/your_contract_number/card),Meteorite
201000554,ETH,https://card.godsunchained.com/?id=286&q=4&w=512&png=true,Rebel Quartermaster, 0.002,https://godsunchained.com/marketplace/search/(asset:details/286/4/your_contract_number/card),Meteorite
201000555,ETH,https://card.godsunchained.com/?id=180&q=4&w=512&png=true,Planetar Envoy, 0.0015,https://godsunchained.com/marketplace/search/(asset:details/180/4/your_contract_number/card),Meteorite
201000556,ETH,https://card.godsunchained.com/?id=229&q=4&w=512&png=true,Phalanx Champion, 0.003,https://godsunchained.com/marketplace/search/(asset:details/229/4/your_contract_number/card),Meteorite
201000557,ETH,https://card.godsunchained.com/?id=68&q=4&w=512&png=true,"Petard ""Elder""", 0.0015,https://godsunchained.com/marketplace/search/(asset:details/68/4/your_contract_number/card),Meteorite
201000558,ETH,https://card.godsunchained.com/?id=36&q=4&w=512&png=true,Natural Selection, 0.002,https://godsunchained.com/marketplace/search/(asset:details/36/4/your_contract_number/card),Meteorite
201000559,ETH,https://card.godsunchained.com/?id=1&q=4&w=512&png=true,Nethergram, 0.0014,https://godsunchained.com/marketplace/search/(asset:details/1/4/your_contract_number/card),Meteorite
201000560,ETH,https://card.godsunchained.com/?id=357&q=4&w=512&png=true,Myrto\'s Daughter, 0.0047,https://godsunchained.com/marketplace/search/(asset:details/357/4/your_contract_number/card),Meteorite
201000561,ETH,https://card.godsunchained.com/?id=243&q=4&w=512&png=true,Leywraith, 0.0012,https://godsunchained.com/marketplace/search/(asset:details/243/4/your_contract_number/card),Meteorite
201000562,ETH,https://card.godsunchained.com/?id=227&q=4&w=512&png=true,Hollow Pillager, 0.0009,https://godsunchained.com/marketplace/search/(asset:details/227/4/your_contract_number/card),Meteorite
201000563,ETH,https://card.godsunchained.com/?id=291&q=4&w=512&png=true,Faraday Cage, 0.003,https://godsunchained.com/marketplace/search/(asset:details/291/4/your_contract_number/card),Meteorite
201000564,ETH,https://card.godsunchained.com/?id=62&q=4&w=512&png=true,Deathdealt Netherine, 0.0015,https://godsunchained.com/marketplace/search/(asset:details/62/4/your_contract_number/card),Meteorite
201000565,ETH,https://card.godsunchained.com/?id=372&q=4&w=512&png=true,Crystallax, 0.001,https://godsunchained.com/marketplace/search/(asset:details/372/4/your_contract_number/card),Meteorite
201000566,ETH,https://card.godsunchained.com/?id=340&q=4&w=512&png=true,Back-Alley Vendor, 0.002,https://godsunchained.com/marketplace/search/(asset:details/340/4/your_contract_number/card),Meteorite
201000567,ETH,https://card.godsunchained.com/?id=239&q=4&w=512&png=true,Bonepact Hunter, 0.002,https://godsunchained.com/marketplace/search/(asset:details/239/4/your_contract_number/card),Meteorite
201000568,ETH,https://card.godsunchained.com/?id=7&q=4&w=512&png=true,Broken Harvester, 0.002,https://godsunchained.com/marketplace/search/(asset:details/7/4/your_contract_number/card),Meteorite
201000569,ETH,https://card.godsunchained.com/?id=1048&q=4&w=512&png=true,Valewarden Minotaur, 0.05,https://godsunchained.com/marketplace/search/(asset:details/1048/4/your_contract_number/card),Meteorite
201000570,ETH,https://card.godsunchained.com/?id=1150&q=4&w=512&png=true,Spartan, 0.011,https://godsunchained.com/marketplace/search/(asset:details/1150/4/your_contract_number/card),Meteorite
201000571,ETH,https://card.godsunchained.com/?id=1153&q=4&w=512&png=true,Time-Bomb, 0.048,https://godsunchained.com/marketplace/search/(asset:details/1153/4/your_contract_number/card),Meteorite
201000572,ETH,https://card.godsunchained.com/?id=224&q=4&w=512&png=true,Ocular Fiend, 0.028,https://godsunchained.com/marketplace/search/(asset:details/224/4/your_contract_number/card),Meteorite
