asset_ID,currency,image_URL,name,price,purchase_URL
166,ETH,https://lh3.googleusercontent.com/02kUhDg1EqYQSaH-5jsy5jDg9aKFXWWvU0s4yXjZT0AtEraXcsoEh6hLOlpzGy1NjuQv_g4jjVOC8fxaQKKlWQYQ,Moshobo #110750388,0.09,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110750388
167,ETH,https://lh3.googleusercontent.com/qwj50akR0coEab_Rw36glLRbkwtTLhElqyYFp54W_HGwkjup9RmTz7yKdoo82L9v3uEej0app4-pPdMgf40JbhE,Minerva #110800375,0.05,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110800375
168,ETH,https://lh3.googleusercontent.com/02kUhDg1EqYQSaH-5jsy5jDg9aKFXWWvU0s4yXjZT0AtEraXcsoEh6hLOlpzGy1NjuQv_g4jjVOC8fxaQKKlWQYQ,Moshobo #110750368,0.05,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110750368
169,ETH,https://lh3.googleusercontent.com/DIvPHTw94HC4R7NihlHINPBYwuE2NjDgWgDRJaYKV2IrXqj5Ch0D0BAsVFEzE-caIIHAAi7HnrhDlmyQGoZuaFgp,Moshobo #110750356,0.051,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110750356
170,ETH,https://lh3.googleusercontent.com/qwj50akR0coEab_Rw36glLRbkwtTLhElqyYFp54W_HGwkjup9RmTz7yKdoo82L9v3uEej0app4-pPdMgf40JbhE,Minerva #110800358,0.07,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110800358
171,ETH,https://lh3.googleusercontent.com/tJ8AoAs2SN7pzdR-sBml0kiOpMzvrIKeq9nBygnnQiVR3RaEB5B4Wun5qaKB_n8NcTh7x56XD6vlC_IXRSBYdqc,Nyarlathotep #110950016,7.5,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110950016
172,ETH,https://lh3.googleusercontent.com/BS4d83lz3Jr6IBxZiMWT7C5L1DeymZYtsFc1sUWVwd3HsmQsfl9wVyNe3tNzXeKPxXpx2XSp5asTnJDPsMYv9qI,Vampire Road #110900377,0.07,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110900377
173,ETH,https://lh3.googleusercontent.com/BS4d83lz3Jr6IBxZiMWT7C5L1DeymZYtsFc1sUWVwd3HsmQsfl9wVyNe3tNzXeKPxXpx2XSp5asTnJDPsMYv9qI,Vampire Road #110900374,0.07,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110900374
174,ETH,https://lh3.googleusercontent.com/qwj50akR0coEab_Rw36glLRbkwtTLhElqyYFp54W_HGwkjup9RmTz7yKdoo82L9v3uEej0app4-pPdMgf40JbhE,Minerva #110800339,0.06,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110800339
175,ETH,https://lh3.googleusercontent.com/02kUhDg1EqYQSaH-5jsy5jDg9aKFXWWvU0s4yXjZT0AtEraXcsoEh6hLOlpzGy1NjuQv_g4jjVOC8fxaQKKlWQYQ,Moshobo #110750313,0.05,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110750313
176,ETH,https://lh3.googleusercontent.com/2RIy85MFfnJwgfftd39lBEyuV-eJUNGy0_0UEmPGhCQHm4FFbwzyyQsv4J3ES0obVYtdbQeccQTOEU4Q0UqGJiFMHQ,Vampire Road #110900366,0.065,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110900366
177,ETH,https://lh3.googleusercontent.com/qwj50akR0coEab_Rw36glLRbkwtTLhElqyYFp54W_HGwkjup9RmTz7yKdoo82L9v3uEej0app4-pPdMgf40JbhE,Minerva #110800324,0.04,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110800324
178,ETH,https://lh3.googleusercontent.com/qwj50akR0coEab_Rw36glLRbkwtTLhElqyYFp54W_HGwkjup9RmTz7yKdoo82L9v3uEej0app4-pPdMgf40JbhE,Minerva #110800311,0.05,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110800311
179,ETH,https://lh3.googleusercontent.com/2RIy85MFfnJwgfftd39lBEyuV-eJUNGy0_0UEmPGhCQHm4FFbwzyyQsv4J3ES0obVYtdbQeccQTOEU4Q0UqGJiFMHQ,Vampire Road #110900348,0.04,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110900348
180,ETH,https://lh3.googleusercontent.com/02kUhDg1EqYQSaH-5jsy5jDg9aKFXWWvU0s4yXjZT0AtEraXcsoEh6hLOlpzGy1NjuQv_g4jjVOC8fxaQKKlWQYQ,Moshobo #110750280,0.05,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110750280
181,ETH,https://lh3.googleusercontent.com/02kUhDg1EqYQSaH-5jsy5jDg9aKFXWWvU0s4yXjZT0AtEraXcsoEh6hLOlpzGy1NjuQv_g4jjVOC8fxaQKKlWQYQ,Moshobo #110750279,0.1,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110750279
182,ETH,https://lh3.googleusercontent.com/02kUhDg1EqYQSaH-5jsy5jDg9aKFXWWvU0s4yXjZT0AtEraXcsoEh6hLOlpzGy1NjuQv_g4jjVOC8fxaQKKlWQYQ,Moshobo #110750259,0.1,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110750259
183,ETH,https://lh3.googleusercontent.com/qwj50akR0coEab_Rw36glLRbkwtTLhElqyYFp54W_HGwkjup9RmTz7yKdoo82L9v3uEej0app4-pPdMgf40JbhE,Minerva #110800290,0.19,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110800290
184,ETH,https://lh3.googleusercontent.com/02kUhDg1EqYQSaH-5jsy5jDg9aKFXWWvU0s4yXjZT0AtEraXcsoEh6hLOlpzGy1NjuQv_g4jjVOC8fxaQKKlWQYQ,Moshobo #110750255,0.17,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110750255
185,ETH,https://lh3.googleusercontent.com/qwj50akR0coEab_Rw36glLRbkwtTLhElqyYFp54W_HGwkjup9RmTz7yKdoo82L9v3uEej0app4-pPdMgf40JbhE,Minerva #110800289,0.17,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110800289
186,ETH,https://lh3.googleusercontent.com/02kUhDg1EqYQSaH-5jsy5jDg9aKFXWWvU0s4yXjZT0AtEraXcsoEh6hLOlpzGy1NjuQv_g4jjVOC8fxaQKKlWQYQ,Moshobo #110750252,0.18,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110750252
187,ETH,https://lh3.googleusercontent.com/BS4d83lz3Jr6IBxZiMWT7C5L1DeymZYtsFc1sUWVwd3HsmQsfl9wVyNe3tNzXeKPxXpx2XSp5asTnJDPsMYv9qI,Vampire Road #110900270,0.3,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110900270
188,ETH,https://lh3.googleusercontent.com/BS4d83lz3Jr6IBxZiMWT7C5L1DeymZYtsFc1sUWVwd3HsmQsfl9wVyNe3tNzXeKPxXpx2XSp5asTnJDPsMYv9qI,Vampire Road #110900268,0.09,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110900268
189,ETH,https://lh3.googleusercontent.com/2RIy85MFfnJwgfftd39lBEyuV-eJUNGy0_0UEmPGhCQHm4FFbwzyyQsv4J3ES0obVYtdbQeccQTOEU4Q0UqGJiFMHQ,Vampire Road #110900261,0.3,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110900261
190,ETH,https://lh3.googleusercontent.com/qwj50akR0coEab_Rw36glLRbkwtTLhElqyYFp54W_HGwkjup9RmTz7yKdoo82L9v3uEej0app4-pPdMgf40JbhE,Minerva #110800215,0.06,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110800215
191,ETH,https://lh3.googleusercontent.com/BS4d83lz3Jr6IBxZiMWT7C5L1DeymZYtsFc1sUWVwd3HsmQsfl9wVyNe3tNzXeKPxXpx2XSp5asTnJDPsMYv9qI,Vampire Road #110900243,0.14,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110900243
192,ETH,https://lh3.googleusercontent.com/qwj50akR0coEab_Rw36glLRbkwtTLhElqyYFp54W_HGwkjup9RmTz7yKdoo82L9v3uEej0app4-pPdMgf40JbhE,Minerva #110800206,0.07,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110800206
193,ETH,https://lh3.googleusercontent.com/qwj50akR0coEab_Rw36glLRbkwtTLhElqyYFp54W_HGwkjup9RmTz7yKdoo82L9v3uEej0app4-pPdMgf40JbhE,Minerva #110800201,0.05,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110800201
194,ETH,https://lh3.googleusercontent.com/qwj50akR0coEab_Rw36glLRbkwtTLhElqyYFp54W_HGwkjup9RmTz7yKdoo82L9v3uEej0app4-pPdMgf40JbhE,Minerva #110800198,0.05,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110800198
195,ETH,https://lh3.googleusercontent.com/BS4d83lz3Jr6IBxZiMWT7C5L1DeymZYtsFc1sUWVwd3HsmQsfl9wVyNe3tNzXeKPxXpx2XSp5asTnJDPsMYv9qI,Vampire Road #110900233,3.5,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110900233
196,ETH,https://lh3.googleusercontent.com/02kUhDg1EqYQSaH-5jsy5jDg9aKFXWWvU0s4yXjZT0AtEraXcsoEh6hLOlpzGy1NjuQv_g4jjVOC8fxaQKKlWQYQ,Moshobo #110750174,0.09,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110750174
197,ETH,https://lh3.googleusercontent.com/DIvPHTw94HC4R7NihlHINPBYwuE2NjDgWgDRJaYKV2IrXqj5Ch0D0BAsVFEzE-caIIHAAi7HnrhDlmyQGoZuaFgp,Moshobo #110750169,0.0273,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110750169
198,ETH,https://lh3.googleusercontent.com/BS4d83lz3Jr6IBxZiMWT7C5L1DeymZYtsFc1sUWVwd3HsmQsfl9wVyNe3tNzXeKPxXpx2XSp5asTnJDPsMYv9qI,Vampire Road #110900201,0.05,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110900201
199,ETH,https://storage.opensea.io/files/8dd541642c2e9b0d968d68364099a410.png,Minerva #110800129,0.02,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110800129
200,ETH,https://lh3.googleusercontent.com/DIvPHTw94HC4R7NihlHINPBYwuE2NjDgWgDRJaYKV2IrXqj5Ch0D0BAsVFEzE-caIIHAAi7HnrhDlmyQGoZuaFgp,Moshobo #110750109,0.03,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110750109
201,ETH,https://lh3.googleusercontent.com/qwj50akR0coEab_Rw36glLRbkwtTLhElqyYFp54W_HGwkjup9RmTz7yKdoo82L9v3uEej0app4-pPdMgf40JbhE,Minerva #110800116,0.36,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110800116
202,ETH,https://lh3.googleusercontent.com/BS4d83lz3Jr6IBxZiMWT7C5L1DeymZYtsFc1sUWVwd3HsmQsfl9wVyNe3tNzXeKPxXpx2XSp5asTnJDPsMYv9qI,Vampire Road #110900097,0.09,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110900097
203,ETH,https://lh3.googleusercontent.com/BS4d83lz3Jr6IBxZiMWT7C5L1DeymZYtsFc1sUWVwd3HsmQsfl9wVyNe3tNzXeKPxXpx2XSp5asTnJDPsMYv9qI,Vampire Road #110900096,0.07,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110900096
204,ETH,https://lh3.googleusercontent.com/VICCLvm0GNbW7e9YLnkHDnOAuld7LjtkolEF5ZsHucH7hLbOJvZrE94AxG9aaUlCxd163Ax0_KdeM-Z7uU7yd2I,Minerva #110800073,0.03,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110800073
205,ETH,https://lh3.googleusercontent.com/DIvPHTw94HC4R7NihlHINPBYwuE2NjDgWgDRJaYKV2IrXqj5Ch0D0BAsVFEzE-caIIHAAi7HnrhDlmyQGoZuaFgp,Moshobo #110750055,0.1,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110750055
206,ETH,https://lh3.googleusercontent.com/02kUhDg1EqYQSaH-5jsy5jDg9aKFXWWvU0s4yXjZT0AtEraXcsoEh6hLOlpzGy1NjuQv_g4jjVOC8fxaQKKlWQYQ,Moshobo #110750041,0.1,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110750041
207,ETH,https://lh3.googleusercontent.com/02kUhDg1EqYQSaH-5jsy5jDg9aKFXWWvU0s4yXjZT0AtEraXcsoEh6hLOlpzGy1NjuQv_g4jjVOC8fxaQKKlWQYQ,Moshobo #110750038,0.095,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110750038
208,ETH,https://lh3.googleusercontent.com/qwj50akR0coEab_Rw36glLRbkwtTLhElqyYFp54W_HGwkjup9RmTz7yKdoo82L9v3uEej0app4-pPdMgf40JbhE,Minerva #110800047,0.1,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110800047
209,ETH,https://lh3.googleusercontent.com/BS4d83lz3Jr6IBxZiMWT7C5L1DeymZYtsFc1sUWVwd3HsmQsfl9wVyNe3tNzXeKPxXpx2XSp5asTnJDPsMYv9qI,Vampire Road #110900022,0.065,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110900022
210,ETH,https://lh3.googleusercontent.com/_kqxNhexL7mMu5-SFz03kLtwfPCbCP1fYNVOA-k4x9YeMljNkd9ZSlFHWu6MSrXnacKKxh71ERlUU6rjj7yQMpCw,Divine Dragon #110650006,3.9,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110650006
211,ETH,https://lh3.googleusercontent.com/qwj50akR0coEab_Rw36glLRbkwtTLhElqyYFp54W_HGwkjup9RmTz7yKdoo82L9v3uEej0app4-pPdMgf40JbhE,Minerva #110800004,0.15,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110800004
212,ETH,https://lh3.googleusercontent.com/ArYGSE8-V1jKmRAQkpVqqGeOFoGD0xXqUDj1KuGYUzUCzlJLmgstuhf6jRHSK8nz_xI2aw_t4x9Gzj19i9_JucqI,Red-Eyes Library Witch #110000037,0.5,https://opensea.io/assets/0x67cbbb366a51fff9ad869d027e496ba49f5f6d55/110000037
